flex_score,score_category,property_use,building_sqft,address,municipality,acres,market_value,owner_name,year_built,warehouse_sqft,office_sqft,office_percentage,parcel_id,assessed_value,improvement_value,land_value,sale_date,sale_price,owner_address,has_enriched_data,has_building_data,extraction_timestamp,scrape_success,scrape_message,subarea_warehouse_sqft,subarea_office_sqft,zoning_code,property_use_code_detail,number_of_units,improvement_value_2025,improvement_value_2024,improvement_value_2023,improvement_value_2022,improvement_value_2021,land_value_2025,land_value_2024,land_value_2023,land_value_2022,land_value_2021,market_value_2025,market_value_2024,market_value_2023,market_value_2022,market_value_2021,assessed_value_current,exemption_amount,taxable_value_current,ad_valorem_tax,non_ad_valorem_tax,total_annual_tax,sales_history,5yr_appreciation,office_warehouse_ratio,tax_rate,sales_count
6.5,Very Good,WAREH/DIST TERM,79441,1701 CLINT MOORE RD,BOCA RATON,6.717,13263067,RJRS REALTY LLC,1985.0,18037.0,9333.0,34.1,6424701080000012,11950514,0,0,1316577600000.0,6716667,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6.5,Very Good,WAREH/DIST TERM,84712,3874 FISCAL CT 100,RIVIERA BEACH,6.4984,10172478,SIMONE HOLDINGS INC &,1987.0,52516.0,1647.0,3.0,56434219100000080,8669396,0,0,683697600000.0,5050000,,False,True,2025-09-15T14:52:54.468269,True,Successfully extracted enhanced property data,84712.0,16863.0,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,9536336.0,,9536336.0,218030.0,20754.0,238785.0,[],,0.166,,0
6.5,Very Good,WAREH/DIST TERM,73848,6903 VISTA PKWY N,WEST PALM BEACH,6.5127,12753727,MIDTOWN VISTA LLC,1990.0,6499.0,15419.0,70.3,424322050000171,12753727,0,0,1639976400000.0,37000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6.5,Very Good,WAREH/DIST TERM,81239,16490 INNOVATION DR,JUPITER,11.9932,9279427,16490 INNOVATION LLC,1983.0,63500.0,1140.0,1.8,404113010010000,9279427,0,0,1610600400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6.5,Very Good,WAREH/DIST TERM,83480,1400 NORTHPOINT PKWY,WEST PALM BEACH,6.8883,14957584,COLT SOUTH FLORIDA OWNER LP,2001.0,19405.0,15850.0,45.0,74434306100000110,14957584,0,0,1643173200000.0,41000000,,False,True,2025-09-15T14:53:01.977646,True,Successfully extracted enhanced property data,83480.0,48225.0,CPD—COMMERCIAL PLANNED DEV,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,13893082.0,,13893082.0,284094.0,27971.0,312065.0,[],,0.366,,0
6.0,Very Good,WAREH/DIST TERM,97536,7800 CORAL ST,HYPOLUXO,0.5738,14845255,SEVENTY EIGHT HUNDRED CORAL LIMITED PART,,,,,26434510070002050,10909058,0,0,1566187200000.0,10,,False,True,2025-09-15T14:53:04.294204,True,Successfully extracted enhanced property data,,,CS—COMMERCIAL SERVICE,4805—SELF STORAGE,0.0,,,,,,,,,,,,,,,,11999964.0,,11999964.0,205495.0,40320.0,245816.0,[],,,,0
6.0,Very Good,WORKING WATERFRONT,54306,255 E 22ND CT,RIVIERA BEACH,2.8652,11682770,SHM NEW PORT COVE LLC,2005.0,40180.0,,,56434228110010010,11682770,0,0,1520398800000.0,10,,False,True,2025-09-15T14:53:06.582823,True,Successfully extracted enhanced property data,40180.0,,,"2005


WAREHOUSE STORAGE",0.0,,,,,,,,,,,,,,,,12127853.0,,12127853.0,249953.0,13305.0,263258.0,[],,,,0
6.0,Very Good,WORKING WATERFRONT,76866,2620 LAKE SHORE DR,RIVIERA BEACH,4.193,24337074,MHC RIVIERA BEACH LLC,2006.0,69332.0,,,56434228670010010,24337074,0,0,1492056000000.0,25800000,,True,True,2025-09-15T14:53:09.259482,True,Successfully extracted enhanced property data,69332.0,,,"2006


WAREHOUSE STORAGE",,,,,,,,,,,,,,,,,25137527.0,,25137527.0,518079.0,18832.0,536912.0,[],,,,0
6.0,Very Good,WAREH/DIST TERM,155931,20599 81ST WAY S,BOCA RATON,3.9167,25236048,PS BOCA RATON TURNPIKE 2013 LLC,2009.0,27368.0,,,424717110000000,25236048,0,0,1386306000000.0,8000000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6.0,Very Good,WORKING WATERFRONT,42032,870 N DIXIE HWY,LANTANA,5.4745,11336220,MHC LANTANA LLC,1969.0,2134.0,1538.0,41.9,40434434000030080,11336220,0,0,1492056000000.0,12800000,,False,True,2025-09-15T14:53:14.404962,True,Successfully extracted enhanced property data,2134.0,1538.0,C2—GENERAL COMMERCIAL,"1969


WAREHOUSE STORAGE",0.0,,,,,,,,,,,,,,,,11887130.0,,11887130.0,231417.0,15381.0,246798.0,[],,0.419,,0
6.0,Very Good,WAREH/DIST TERM,106050,3541 DR MARTIN LUTHER KING JR BLVD,RIVIERA BEACH,5.7489,9982619,KODA INTERSTATE LLC,2003.0,61421.0,3189.0,4.9,56434231410000000,9472186,0,0,1617681600000.0,12750000,,False,True,2025-09-15T14:53:16.668415,True,Successfully extracted enhanced property data,61421.0,3189.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,10419405.0,,10419405.0,218038.0,25982.0,244020.0,[],,0.049,,0
6.0,Very Good,WAREH/DIST TERM,100395,5900 AUSTRALIAN AVE,MANGONIA PARK,7.4834,8305003,5900 AUSTRALIAN WPB LLC,1967.0,25760.0,,,44434305000010020,6640956,0,0,1438228800000.0,3500000,,False,True,2025-09-15T14:53:18.948765,True,Successfully extracted enhanced property data,25760.0,,I—INDUSTRIAL DISTRICT,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7305052.0,,7305052.0,182113.0,24597.0,206710.0,[],,,,0
6.0,Very Good,WAREH/DIST TERM,53216,201 AVENUE P,RIVIERA BEACH,17.0138,11754591,SOUTHEASTERN FREIGHT LINES INC,2007.0,,768.0,,56434232290000040,8634211,0,0,849416400000.0,992300,,False,True,2025-09-15T14:53:21.189660,True,Successfully extracted enhanced property data,14088.0,768.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,9497632.0,,9497632.0,214231.0,13038.0,227269.0,[],,0.052,,0
5.5,Good,WAREH/DIST TERM,76500,1100 25TH ST,WEST PALM BEACH,0.1859,10208993,1100 25TH ST WEST PALM BEACH LLC,1969.0,54000.0,,,74434309110030010,10208993,0,0,1651550400000.0,12230000,,False,True,2025-09-15T14:53:23.453210,True,Successfully extracted enhanced property data,54000.0,,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8950591.0,,8950591.0,183027.0,20120.0,203147.0,[],,,,0
5.5,Good,WAREH/DIST TERM,125453,1700 AVENUE L,RIVIERA BEACH,5.00500741,14052465,L FAX LLC,1971.0,14105.0,1123.0,7.4,56434229110190124,11042880,0,0,1545109200000.0,10032000,,False,True,2025-09-15T14:53:25.742707,True,Successfully extracted enhanced property data,14105.0,1123.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,12147168.0,,12147168.0,271336.0,31099.0,302435.0,[],,0.074,,0
5.5,Good,WAREH/DIST TERM,106352,4701 SEMINOLE PRATT WHITNEY RD,WESTLAKE,5.7516,15400000,PRIME STORAGE WESTLAKE LLC,2023.0,22949.0,961.0,4.0,77404301170000026,15400000,0,0,1738645200000.0,12900000,,False,True,2025-09-15T14:53:27.972761,True,Successfully extracted enhanced property data,75256.0,961.0,"Acres



                                    1
                                

                                    COMMERCIAL
                                

                                    MU
                                

                                    5","1889
                                

                                    WARRANTY DEED
                                

                                    PRIME STORAGE",,,,,,,,,,,,,,,,,16001737.0,,16001737.0,335508.0,59174.0,394683.0,[],,0.013,,0
5.5,Good,WAREH/DIST TERM,114600,2001 AUSTRALIAN AVE 1,RIVIERA BEACH,5.8374,11082233,RLIF RIVIERA BEACH SPE LLC,1982.0,108000.0,6600.0,5.8,56434229430000140,9556637,0,0,1640840400000.0,127500000,,False,True,2025-09-15T14:53:30.209708,True,Successfully extracted enhanced property data,108000.0,6600.0,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,10512301.0,,10512301.0,227003.0,28077.0,255080.0,[],,0.058,,0
5.5,Good,WAREH/DIST TERM,150876,4859 LANTANA RD,LAKE WORTH,5.6541,22616484,LIFE STORAGE LP,,,,,424436420010000,22616484,0,0,1652241600000.0,23390000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,113156,7950 CENTRAL INDUSTRIAL DR N,WEST PALM BEACH,6.1805,15062237,EASTGROUP FLORIDA PROPERTIES,1986.0,39743.0,6695.0,14.4,434230240000020,11639196,0,0,916030800000.0,4535000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,102310,15132 PARK OF COMMERCE BLVD,JUPITER,6.184,17618667,POC REALTY LLC,2008.0,7650.0,2145.0,21.9,414117070000020,13682430,0,0,1560139200000.0,13500000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,104575,7540 BYRON DR,RIVIERA BEACH,5.8916,10622586,BYRON DRIVE LLC,1985.0,24100.0,,,56434230340000000,10622586,0,0,1450760400000.0,8750000,,False,True,2025-09-15T14:53:40.467483,True,Successfully extracted enhanced property data,24100.0,,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,10535146.0,,10535146.0,217127.0,26058.0,243185.0,[],,,,0
5.5,Good,WAREH/DIST TERM,115053,3500 NW 2ND AVE,BOCA RATON,6.1281,20639987,BOCA RATON DESIGN CENTER LLC,1999.0,14949.0,,,6434708350010000,16831891,0,0,1299646800000.0,15000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,145032,6729 BELVEDERE RD,WEST PALM BEACH,7.746,23041524,DUKE REALTY LIMITED PARTNERSHIP,2018.0,138218.0,1184.0,0.8,424327320010050,23041524,0,0,,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,122708,1315 N JOG RD,WEST PALM BEACH,7.7649,22376897,DUKE REALTY LIMITED PARTNERSHIP,2016.0,113295.0,2929.0,2.5,424327320010030,21051920,0,0,1640840400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,138246,2061 DR MARTIN LUTHER KING JR BLVD,RIVIERA BEACH,7.679,21146522,CBOPL LLC,2006.0,64400.0,,,56434231060010010,16535398,0,0,1096516800000.0,1763535,,False,True,2025-09-15T14:53:50.556403,True,Successfully extracted enhanced property data,64400.0,,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,18188938.0,,18188938.0,388823.0,34349.0,423172.0,[],,,,0
5.5,Good,WAREH/DIST TERM,161795,6717 BELVEDERE RD,WEST PALM BEACH,7.891,23835265,DUKE REALTY LIMITED PARTNERSHIP,2020.0,150049.0,11746.0,7.3,424327320010060,23835265,0,0,1640840400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,113172,645 PARK OF COMMERCE WAY,BOCA RATON,7.2551,16957895,G&I IX 645 PARK LLC,1984.0,91133.0,2009.0,2.2,6434706030130000,12908023,0,0,1484283600000.0,13053095,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,106422,8020 BELVEDERE RD,WEST PALM BEACH,8.0359,17226869,KVA BELVEDERE LLC,2002.0,13076.0,4274.0,24.6,424332050000020,14176565,0,0,1479186000000.0,12000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,118135,1300 ALLENDALE RD,WEST PALM BEACH,7.3945,16943767,BOISE CASCADE BUILDING MATERIALS,1987.0,56600.0,,,74434333160002060,16943767,0,0,1697688000000.0,10,,False,True,2025-09-15T14:54:00.619003,True,Successfully extracted enhanced property data,26408.0,,IPD—INDUSTRIAL PLANNED DEVELOPMENT,"0815
                                

                                    WARRANTY DEED
                                

                                    BROWN DIST",0.0,,,,,,,,,,,,,,,,18638144.0,,18638144.0,383017.0,33366.0,416382.0,[],,,,0
5.5,Good,WAREH/DIST TERM,141847,1200 SW 35TH AVE,BOYNTON BEACH,8.0445,22389211,VK 1200 & 1220 SW 35TH LLC,2000.0,29187.0,5800.0,16.6,8434605000003100,21961899,0,0,1712203200000.0,25954000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,104730,1701 OKEECHOBEE RD,WEST PALM BEACH,7.8334,12207671,DUKE PAC 1&3 LLC,2002.0,81054.0,23100.0,22.2,74434329190010000,12207671,0,0,1293426000000.0,16822000,,False,True,2025-09-15T14:54:05.593128,True,Successfully extracted enhanced property data,104730.0,23100.0,IPD—INDUSTRIAL PLANNED DEVELOPMENT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,13428438.0,,13428438.0,284535.0,29415.0,313950.0,[],,0.181,,0
5.5,Good,WAREH/DIST TERM,119908,1301 PRESIDENT BARACK OBAMA HWY,RIVIERA BEACH,7.2114,22974189,RIVIERA BEACH JOF ESA I LLC,2021.0,109424.0,10484.0,8.7,56434233000003010,20554153,0,0,1639544400000.0,0,,False,True,2025-09-15T14:54:07.817164,True,Successfully extracted enhanced property data,109424.0,10484.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,22609568.0,,22609568.0,467701.0,29377.0,497079.0,[],,0.087,,0
5.5,Good,WAREH/DIST TERM,134187,1865 SW 4TH AVE,DELRAY BEACH,8.0047,16239514,ZOROVICH FRED A TR,1981.0,15000.0,,,12434629000001040,13003117,0,0,1514696400000.0,10,,False,True,2025-09-15T14:54:10.072469,True,Successfully extracted enhanced property data,15000.0,,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,14303429.0,,14303429.0,287911.0,47524.0,335435.0,[],,,,0
5.5,Good,WAREH/DIST TERM,152387,700 103RD AVE N,ROYAL PALM BEACH,8.4614,24751637,THOMSON LOGISTICS ASSETS LLC,2008.0,2694.0,9345.0,77.6,72414336000003030,20820098,0,0,1523592000000.0,22600000,,True,True,2025-09-15T14:54:12.373915,True,Successfully extracted enhanced property data,139298.0,1050.0,IL—INDUSTRIAL LIMITED,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,22217401.0,,22217401.0,404068.0,37771.0,441839.0,[],,0.007,,0
5.5,Good,WAREH/DIST TERM,162566,2001 N CONGRESS AVE,RIVIERA BEACH,8.9784,17929394,SL RIVIERA BEACH LLC,1990.0,115876.0,6061.0,5.0,56434230160000150,14581783,0,0,1433476800000.0,10,,False,True,2025-09-15T14:54:14.913443,True,Successfully extracted enhanced property data,115876.0,6418.0,I-PUD—INDUSTRIAL PUD,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,16039961.0,,16039961.0,356196.0,40365.0,396562.0,[],,0.052,,0
5.5,Good,WAREH/DIST TERM,150852,1177 W BLUE HERON BLVD B102,RIVIERA BEACH,8.518,24884653,OZ REALTY,1984.0,3468.0,4610.0,57.1,56434229560000020,19402253,0,0,1590984000000.0,18350000,,True,True,2025-09-15T14:54:17.163207,True,Successfully extracted enhanced property data,130218.0,1676.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,21342478.0,,21342478.0,453296.0,34177.0,487473.0,[],,0.013,,0
5.5,Good,WAREH/DIST TERM,124420,601 103RD AVE N,ROYAL PALM BEACH,6.4736,21227654,CICF I FL2B01 LLC,2013.0,119481.0,4939.0,4.0,72414336000003130,17568473,0,0,1451883600000.0,15725000,,False,True,2025-09-15T14:54:19.417937,True,Successfully extracted enhanced property data,119481.0,4939.0,IL—INDUSTRIAL LIMITED,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,19325320.0,,19325320.0,353661.0,30822.0,384483.0,[],,0.04,,0
5.5,Good,WAREH/DIST TERM,103693,1333 N JOG RD,WEST PALM BEACH,6.236,16474082,DUKE REALTY LIMITED PARTNERSHIP,2016.0,21314.0,2328.0,9.8,424327320010020,16474082,0,0,1640840400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,123948,990 S ROGERS CIR,BOCA RATON,6.663,16998017,990 S ROGERS CIRCLE LLC,1987.0,9835.0,23934.0,70.9,6424701010030171,16584013,0,0,1464235200000.0,12400000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,110904,5151 TYLERLAKES BLVD,WEST PALM BEACH,6.6646,12891077,MEREDITHS KINGDOM LLC,2004.0,101904.0,2904.0,2.8,74424302070000070,10968860,0,0,1098331200000.0,7000000,,False,True,2025-09-15T14:54:26.868655,True,Successfully extracted enhanced property data,101904.0,5568.0,IPD—INDUSTRIAL PLANNED DEVELOPMENT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,12065746.0,,12065746.0,258376.0,29038.0,287414.0,[],,0.052,,0
5.5,Good,WAREH/DIST TERM,118800,1101 HOLLAND DR,BOCA RATON,6.8211,19122981,TIKEN INV CORP,1981.0,11100.0,1357.0,10.9,6424701010020051,14384000,0,0,339220800000.0,200800,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,107353,4268 WESTROADS DR,RIVIERA BEACH,6.1943,13193105,STAG INDUSTRIAL HOLDINGS LLC,1978.0,36029.0,4344.0,10.8,56424236280000000,12318123,0,0,1608526800000.0,11750000,,False,True,2025-09-15T14:54:31.691936,True,Successfully extracted enhanced property data,36029.0,4344.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,13549935.0,,13549935.0,289098.0,26631.0,315729.0,[],,0.108,,0
5.5,Good,WAREH/DIST TERM,118304,1405 POINSETTIA DR,DELRAY BEACH,6.7852,16910399,SENECA GROUP,1986.0,29901.0,965.0,3.1,12434620450010000,13282513,0,0,,0,,False,True,2025-09-15T14:54:33.968026,True,Successfully extracted enhanced property data,29901.0,640.0,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,14610764.0,,14610764.0,294437.0,39986.0,334423.0,[],,0.021,,0
5.5,Good,WAREH/DIST TERM,110380,2805 VISTA PKWY,WEST PALM BEACH,6.5002,16500000,2811 VISTA EAT LLC,1992.0,,,,424322060070000,16500000,0,0,1505448000000.0,2850000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,60593,350 HIATT DR 100,PALM BEACH GARDENS,0.0,10079961,LRP PROPERTIES II LLC,2000.0,56765.0,3828.0,6.3,52424215390000010,7461867,0,0,,0,,False,True,2025-09-15T14:54:38.770901,True,Successfully extracted enhanced property data,56765.0,3828.0,PCD—PLANNED COMMUNITY DEVELOPMENT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,8208054.0,,8208054.0,164214.0,16146.0,180359.0,[],,0.063,,0
5.5,Good,WAREH/DIST TERM,249560,15791 CORPORATE CIR,JUPITER,727103.52,4148893,WOODMONT TOWER LLC,2024.0,249560.0,,,414118200010000,4148893,0,0,,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.5,Good,WAREH/DIST TERM,119169,,BOCA RATON,8.7441,23482422,AIREF BOCA PARK OF COMMERCE LLC,2023.0,76099.0,2372.0,3.0,6434706030140000,23482422,0,0,1676610000000.0,27750000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.0,Good,WAREH/DIST TERM,119172,5731 PREMIER PARK DR,WEST PALM BEACH,10.5551,15403719,DUKE PPC GROUND LEASE B & D LLC,2007.0,22100.0,4636.0,17.3,74424302100020000,14710073,0,0,1300766400000.0,12139000,,False,True,2025-09-15T14:54:46.290898,True,Successfully extracted enhanced property data,91000.0,4636.0,CPD—COMMERCIAL PLANNED DEV,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,15886329.0,,15886329.0,324853.0,32237.0,357090.0,[],,0.048,,0
5.0,Good,WAREH/DIST TERM,158254,1065 SW 15TH AVE,DELRAY BEACH,10.247,18827542,SENECA GROUP,1981.0,28857.0,864.0,2.9,12434620370000010,16054570,0,0,,0,,False,True,2025-09-15T14:54:48.506942,True,Successfully extracted enhanced property data,34400.0,2455.0,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,17660027.0,,17660027.0,353461.0,55261.0,408721.0,[],,0.067,,0
5.0,Good,WAREH/DIST TERM,170271,3601 PROSPECT AVE,WEST PALM BEACH,10.8196,20649726,SL GARDEN INDUSTRIAL PARK LLC,1974.0,34160.0,1500.0,4.2,434230140010000,15906765,0,0,1477886400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.0,Good,WAREH/DIST TERM,141623,1103 W GATEWAY BLVD,BOYNTON BEACH,11.3913,19882553,DUKE PGC AT QUANTUM 1 9 LLC,2001.0,103709.0,8146.0,7.3,8434517090000344,19882553,0,0,1292907600000.0,29454410,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.0,Good,WAREH/DIST TERM,300416,15430 CORPORATE RD N,JUPITER,20.3135,5839805,WPB PARCEL A OWNER LLC,2024.0,300416.0,,,414118150010000,5839805,0,0,1639112400000.0,6630409,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.0,Good,WAREH/DIST TERM,147317,1489 DR MARTIN LUTHER KING JR BLVD,RIVIERA BEACH,13.3826,20529416,BIRDSALL INC,1981.0,15560.0,400.0,2.5,56434232450010000,17965512,0,0,,0,,False,True,2025-09-15T14:54:58.721258,True,Successfully extracted enhanced property data,15560.0,400.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,19762063.0,,19762063.0,417917.0,36096.0,454013.0,[],,0.025,,0
5.0,Good,WAREH/DIST TERM,132792,2850 RANCH HOUSE RD,WEST PALM BEACH,0.0,7784198,DG PALM BEACH AIRPORT PROPERTY OWNER LP,2024.0,128417.0,4375.0,3.3,434405260010000,6072769,0,0,,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.0,Good,WAREH/DIST TERM,127074,100 ALDI WAY,ROYAL PALM BEACH,344211.12,5163825,RP LOGISTICS LLC,2024.0,123121.0,1986.0,1.6,72414325250000010,5163825,0,0,,0,,False,True,2025-09-15T14:55:03.523414,True,Successfully extracted enhanced property data,123121.0,1967.0,IL—INDUSTRIAL LIMITED,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,22624113.0,,22624113.0,411465.0,0.0,411465.0,[],,0.016,,0
4.5,Good,WAREH/DIST TERM,124356,1673 MEATHE DR,WEST PALM BEACH,11.5596,26516187,DG GREEN SPACES PROPERTY OWNER LP,2021.0,124356.0,,,424327300010000,21416627,0,0,1631592000000.0,60600000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WORKING WATERFRONT,68055,7848 S FEDERAL HWY,HYPOLUXO,11.7557,21200000,WMJB MARINE INC,1985.0,,7110.0,,26434510000030060,21200000,0,0,1352091600000.0,1554768,,False,True,2025-09-15T14:55:08.393385,True,Successfully extracted enhanced property data,,7110.0,CM—COMMERCIAL MARINE,"2010—WORKING WATERFRONT


Zoning",0.0,,,,,,,,,,,,,,,,22000000.0,,22000000.0,352196.0,16645.0,368841.0,[],,,,0
4.5,Good,WAREH/DIST TERM,172360,700 BANYAN TRL,BOCA RATON,10.8885,30798265,BPREP 700 BANYAN TRAIL LLC,1968.0,39773.0,,,6424713000003050,30798265,0,0,1580706000000.0,31400000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,165236,6747 BELVEDERE RD,WEST PALM BEACH,10.9038,26251374,DUKE REALTY LIMITED PARTNERSHIP,2017.0,145346.0,7364.0,4.8,424327320010040,26251374,0,0,1640840400000.0,10,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,218108,15270 ENDEAVOR DR,JUPITER,17.7575,18015297,15270 ENDEAVOR LLC,1981.0,107500.0,,,404113020040000,18015297,0,0,1610600400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,205628,15501 PARK OF COMMERCE BLVD,JUPITER,16.3442,22697398,ROLLING HILLS ASSOCIATES II LLC &,2022.0,199966.0,5662.0,2.8,414118180010000,22697398,0,0,1646197200000.0,21084114,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,192622,1715 MEATHE DR,WEST PALM BEACH,17.9747,36807196,DG GREEN SPACES PROPERTY OWNER LP,2021.0,184824.0,5232.0,2.8,424327310010000,33253888,23869300,10482091,1631592000000.0,60600000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,198114,1920 HIGH RIDGE RD,BOYNTON BEACH,13.7467,27832329,DUKE PGC AT QUANTUM 1-9 LLC,2005.0,792.0,1640.0,67.4,8434516310000740,27832329,0,0,1293426000000.0,14970939,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,245739,15810 WALGREENS DR,JUPITER,0.0,5265848,PB PARK OF COMMERCE JV LLC,2024.0,243197.0,2542.0,1.0,414117140010000,5265848,0,0,,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.5,Good,WAREH/DIST TERM,122619,7021 N FEDERAL HWY,BOCA RATON,0.0,20700000,NORTH BOCA RATON SELF STORAGE LLC,2023.0,82420.0,,,6434632120060060,20700000,0,0,1583125200000.0,4170000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.0,Good,WAREH/DIST TERM,241373,615 N ORANGE AVE A,JUPITER,11.6129,36970470,JUPITER COMMERCIAL PROPERTIES LLC,1988.0,,,,30424101470000000,30374842,29913988,7586805,,0,,True,True,2025-09-15T14:55:31.802522,True,Successfully extracted enhanced property data,,,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4805—SELF STORAGE,,,,,,,,,,,,,,,,,33412326.0,,33412326.0,594300.0,42040.0,636341.0,[],,,,0
4.0,Good,WAREH/DIST TERM,212160,1900 CORPORATE DR 1900,BOYNTON BEACH,14.5169,29017597,BOYNTON COMMERCE CENTER LLC,1984.0,47365.0,13394.0,22.0,8434532140030032,25239524,0,0,1193112000000.0,27450000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.0,Good,WAREH/DIST TERM,389955,500 NW 77TH ST,BOCA RATON,20.7156,47057162,BOCA INDUSTRIAL PARK LTD,1984.0,9950.0,16240.0,62.0,6434631010020000,43130639,42837632,8527500,993787200000.0,24850000,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
